NAME	SIZE	ES	NES	NOM_p-val	FDR_q-val	FWER_p-val	RANK_AT_MAX	LEADING_EDGE		
GOBP_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY	69	0.19378303	0.6339529	0.81595093	1	1	1216	"tags=12%,"	"list=13%,"	signal=13%
GOBP_BONE_CELL_DEVELOPMENT	25	0.21703485	0.6335771	0.9122807	1	1	2430	"tags=28%,"	"list=25%,"	signal=37%
GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY	45	0.20893395	0.6333037	0.97125256	1	1	944	"tags=13%,"	"list=10%,"	signal=15%
GOBP_POSITIVE_REGULATION_OF_B_CELL_ACTIVATION	45	0.18519019	0.6315207	0.9794239	1	1	2172	"tags=22%,"	"list=23%,"	signal=29%
GOBP_REGULATION_OF_CILIUM_MOVEMENT	15	0.28291774	0.63107616	0.92249525	1	1	1150	"tags=20%,"	"list=12%,"	signal=23%
GOBP_CYCLIC_NUCLEOTIDE_METABOLIC_PROCESS	19	0.25062788	0.62979376	0.95537525	1	1	2071	"tags=32%,"	"list=22%,"	signal=40%
GOBP_NEGATIVE_REGULATION_OF_MAP_KINASE_ACTIVITY	33	0.20165218	0.6264218	0.95238096	1	1	916	"tags=12%,"	"list=10%,"	signal=13%
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_DEGRANULATION	15	0.2521709	0.62610257	0.95284873	1	1	1075	"tags=20%,"	"list=11%,"	signal=22%
GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION	24	0.20264105	0.62443763	0.9270217	1	1	951	"tags=13%,"	"list=10%,"	signal=14%
GOBP_ICOSANOID_TRANSPORT	32	0.24530192	0.62385815	0.9666048	1	1	1780	"tags=31%,"	"list=19%,"	signal=38%
GOBP_REGULATION_OF_TRANSLATIONAL_INITIATION	40	0.17912403	0.61643535	0.88065845	1	1	2200	"tags=25%,"	"list=23%,"	signal=32%
GOBP_EMBRYONIC_PATTERN_SPECIFICATION	31	0.21172671	0.6156009	0.99382716	1	1	2395	"tags=29%,"	"list=25%,"	signal=39%
GOBP_AMINE_TRANSPORT	56	0.217007	0.61531425	0.98406374	1	1	2816	"tags=43%,"	"list=29%,"	signal=60%
GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS	77	0.17380261	0.61488473	0.858871	1	1	1545	"tags=12%,"	"list=16%,"	signal=14%
GOBP_O_GLYCAN_PROCESSING	21	0.2182194	0.6143945	0.972332	1	1	2209	"tags=29%,"	"list=23%,"	signal=37%
GOBP_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	39	0.20294559	0.6135405	0.97228146	1	1	2908	"tags=33%,"	"list=30%,"	signal=48%
GOBP_POSITIVE_REGULATION_OF_IMMUNOGLOBULIN_PRODUCTION	32	0.2064187	0.6103339	0.9851064	1	1	815	"tags=9%,"	"list=9%,"	signal=10%
GOBP_T_CELL_DIFFERENTIATION_IN_THYMUS	55	0.18115366	0.6090349	0.9880952	1	1	2419	"tags=25%,"	"list=25%,"	signal=34%
GOBP_POSITIVE_REGULATION_OF_CATION_CHANNEL_ACTIVITY	45	0.19512601	0.6002892	0.99598396	1	1	2026	"tags=24%,"	"list=21%,"	signal=31%
GOBP_ARACHIDONIC_ACID_METABOLIC_PROCESS	28	0.2334752	0.5994475	0.97813123	1	1	2002	"tags=25%,"	"list=21%,"	signal=32%
GOBP_SENSORY_PERCEPTION_OF_SMELL	48	0.256646	0.5986718	0.9502868	1	1	1379	"tags=23%,"	"list=14%,"	signal=27%
GOBP_NEGATIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION	27	0.21624453	0.5972972	0.9696356	1	1	3316	"tags=44%,"	"list=35%,"	signal=68%
GOBP_RESPONSE_TO_DSRNA	31	0.19874719	0.59452546	0.96928984	1	1	1474	"tags=16%,"	"list=15%,"	signal=19%
GOBP_LYMPHOCYTE_COSTIMULATION	30	0.20999756	0.5941247	0.98203593	1	1	840	"tags=13%,"	"list=9%,"	signal=15%
GOBP_MULTIVESICULAR_BODY_ORGANIZATION	22	0.18857785	0.5938484	0.9257732	1	1	2392	"tags=23%,"	"list=25%,"	signal=30%
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE	143	0.124941476	0.5933093	0.99424183	1	1	561	"tags=5%,"	"list=6%,"	signal=5%
GOBP_NEGATIVE_REGULATION_OF_OSSIFICATION	17	0.22008683	0.5930197	0.97373736	1	1	1653	"tags=18%,"	"list=17%,"	signal=21%
GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_CYTOCHROME_C_TO_OXYGEN	17	0.23178421	0.5919205	0.9003831	1	1	597	"tags=12%,"	"list=6%,"	signal=13%
GOBP_VESICLE_TRANSPORT_ALONG_MICROTUBULE	27	0.18068781	0.5907162	0.9478079	1	1	2692	"tags=26%,"	"list=28%,"	signal=36%
GOBP_T_HELPER_17_TYPE_IMMUNE_RESPONSE	29	0.20607819	0.5879564	0.9700599	1	1	2704	"tags=31%,"	"list=28%,"	signal=43%
GOBP_POSITIVE_REGULATION_OF_GLIOGENESIS	37	0.1949743	0.5867762	0.99788135	1	1	2701	"tags=38%,"	"list=28%,"	signal=52%
GOBP_POSITIVE_T_CELL_SELECTION	25	0.1981248	0.5853848	0.9786408	1	1	3029	"tags=32%,"	"list=32%,"	signal=47%
GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_MIGRATION	18	0.22026393	0.5853163	0.9676113	1	1	2653	"tags=33%,"	"list=28%,"	signal=46%
GOBP_MITOCHONDRIAL_TRANSLATION	70	0.15353405	0.5839739	0.8386454	1	1	1064	"tags=7%,"	"list=11%,"	signal=8%
GOBP_REGULATION_OF_MEMBRANE_DEPOLARIZATION	23	0.2389752	0.58172375	0.95183045	1	1	2468	"tags=35%,"	"list=26%,"	signal=47%
GOBP_POSITIVE_REGULATION_OF_T_CELL_MIGRATION	17	0.2192908	0.5768892	0.9736842	1	1	2421	"tags=29%,"	"list=25%,"	signal=39%
GOBP_REGULATION_OF_HORMONE_METABOLIC_PROCESS	16	0.22580719	0.57384634	0.9723866	1	1	1588	"tags=25%,"	"list=17%,"	signal=30%
GOBP_NEGATIVE_REGULATION_OF_CELL_ADHESION	136	0.15964632	0.573411	1	1	1	2265	"tags=21%,"	"list=24%,"	signal=28%
GOBP_NEGATIVE_REGULATION_OF_T_CELL_DIFFERENTIATION	28	0.19841115	0.57337004	0.9978858	1	1	1326	"tags=18%,"	"list=14%,"	signal=21%
GOBP_RETROGRADE_TRANSPORT_ENDOSOME_TO_GOLGI	44	0.16553022	0.5683583	0.94758064	1	1	2156	"tags=20%,"	"list=22%,"	signal=26%
GOBP_CELLULAR_MONOVALENT_INORGANIC_CATION_HOMEOSTASIS	57	0.16434479	0.56741554	0.9961759	1	1	2549	"tags=32%,"	"list=27%,"	signal=43%
GOBP_POSITIVE_REGULATION_OF_AUTOPHAGY	72	0.14783123	0.5671615	0.9674134	1	1	3078	"tags=31%,"	"list=32%,"	signal=45%
GOBP_POSTSYNAPTIC_SIGNAL_TRANSDUCTION	17	0.20732696	0.56090677	0.96899223	1	1	1873	"tags=24%,"	"list=20%,"	signal=29%
GOBP_VASCULOGENESIS	39	0.18923177	0.55763245	0.99793816	1	1	2317	"tags=28%,"	"list=24%,"	signal=37%
GOBP_RNA_5_END_PROCESSING	18	0.17629527	0.55725616	0.95757574	1	1	3298	"tags=44%,"	"list=34%,"	signal=68%
GOBP_REGULATION_OF_IMMUNOGLOBULIN_PRODUCTION	48	0.16045235	0.5531633	1	1	1	2704	"tags=29%,"	"list=28%,"	signal=40%
GOBP_OLIGODENDROCYTE_DEVELOPMENT	24	0.20478079	0.552035	0.9959432	1	1	2700	"tags=38%,"	"list=28%,"	signal=52%
GOBP_RIBOSOME_ASSEMBLY	36	0.17253	0.5481194	0.92515594	1	1	2766	"tags=25%,"	"list=29%,"	signal=35%
GOBP_EATING_BEHAVIOR	19	0.22805952	0.5457473	0.9941973	1	1	2742	"tags=42%,"	"list=29%,"	signal=59%
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_VACUOLE	30	0.14440751	0.543122	0.97180045	1	1	3490	"tags=43%,"	"list=36%,"	signal=68%
GOBP_FORELIMB_MORPHOGENESIS	16	0.24707983	0.54002315	0.9736842	1	1	1426	"tags=19%,"	"list=15%,"	signal=22%
GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	71	0.15665857	0.53606474	1	1	1	2908	"tags=31%,"	"list=30%,"	signal=44%
GOBP_REGULATION_OF_T_HELPER_17_TYPE_IMMUNE_RESPONSE	22	0.198963	0.5342482	0.9843137	1	1	2704	"tags=32%,"	"list=28%,"	signal=44%
GOBP_ANTERIOR_POSTERIOR_AXIS_SPECIFICATION	33	0.18187673	0.53241765	1	1	1	2395	"tags=24%,"	"list=25%,"	signal=32%
GOBP_PROTEIN_LOCALIZATION_TO_VACUOLE	37	0.12613623	0.5297204	0.96753246	1	1	3133	"tags=32%,"	"list=33%,"	signal=48%
GOBP_CELLULAR_RESPONSE_TO_GLUCOSE_STARVATION	31	0.15524755	0.52866757	0.98767966	1	1	1787	"tags=16%,"	"list=19%,"	signal=20%
GOBP_PROTEIN_EXIT_FROM_ENDOPLASMIC_RETICULUM	24	0.1586642	0.52055067	0.96392787	1	1	1390	"tags=13%,"	"list=15%,"	signal=15%
GOBP_POSITIVE_REGULATION_OF_AXON_EXTENSION	16	0.22228318	0.51778144	0.9696356	1	1	170	"tags=6%,"	"list=2%,"	signal=6%
GOBP_INTESTINAL_LIPID_ABSORPTION	15	0.2309574	0.5122814	0.9698189	1	1	159	"tags=7%,"	"list=2%,"	signal=7%
GOBP_NADH_DEHYDROGENASE_COMPLEX_ASSEMBLY	43	0.16168694	0.5030479	0.9166667	1	1	318	"tags=5%,"	"list=3%,"	signal=5%
GOBP_GLYCOSYL_COMPOUND_METABOLIC_PROCESS	38	0.14244942	0.5000152	1	1	1	3664	"tags=42%,"	"list=38%,"	signal=68%
GOBP_RETINOL_METABOLIC_PROCESS	27	0.18770902	0.49763048	0.9979879	1	1	416	"tags=7%,"	"list=4%,"	signal=8%
GOBP_POSITIVE_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS	24	0.16897956	0.49470893	0.9962049	1	1	1099	"tags=13%,"	"list=11%,"	signal=14%
GOBP_NEGATIVE_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	22	0.17513248	0.48912594	0.9979798	1	1	2776	"tags=27%,"	"list=29%,"	signal=38%
GOBP_POSITIVE_REGULATION_OF_P38MAPK_CASCADE	17	0.17715657	0.4847632	0.9958848	1	1	2271	"tags=24%,"	"list=24%,"	signal=31%
GOBP_T_CELL_SELECTION	33	0.15924498	0.48425493	1	1	1	3029	"tags=30%,"	"list=32%,"	signal=44%
GOBP_EMBRYO_IMPLANTATION	31	0.16906117	0.47528595	0.99597585	1	1	3039	"tags=32%,"	"list=32%,"	signal=47%
GOBP_REGULATION_OF_FATTY_ACID_OXIDATION	21	0.166431	0.46626773	0.9921722	1	1	1631	"tags=14%,"	"list=17%,"	signal=17%
GOBP_RIBONUCLEOSIDE_METABOLIC_PROCESS	21	0.15457024	0.46526524	0.9959514	1	1	8104	"tags=100%,"	"list=85%,"	signal=647%
GOBP_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY	40	0.13906854	0.46002775	1	1	1	1998	"tags=18%,"	"list=21%,"	signal=22%
GOBP_CELLULAR_METABOLIC_COMPOUND_SALVAGE	15	0.1547869	0.4481021	0.99788135	1	1	8101	"tags=100%,"	"list=85%,"	signal=646%
GOBP_CELLULAR_RESPONSE_TO_CAMP	25	0.1542691	0.4386363	0.9980354	1	1	2570	"tags=28%,"	"list=27%,"	signal=38%
GOBP_CD4_POSITIVE_OR_CD8_POSITIVE_ALPHA_BETA_T_CELL_LINEAGE_COMMITMENT	15	0.15683232	0.40703952	1	1	1	645	"tags=7%,"	"list=7%,"	signal=7%
GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS	53	0.13576382	0.4042076	0.98373985	1	1	1545	"tags=11%,"	"list=16%,"	signal=13%
GOBP_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	55	0.12096546	0.39512545	1	1	1	2741	"tags=25%,"	"list=29%,"	signal=35%
GOBP_T_CELL_LINEAGE_COMMITMENT	16	0.14331895	0.388633	1	1	1	645	"tags=6%,"	"list=7%,"	signal=7%
